Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000188,0,0.0,827768,9,1045233,10
0000000189,0,9.726443768996961E-4,827745,16450,1045231,10
0000000190,0,0.0,2,1,1045231,1
0000000191,0,0.0,827768,9,1045231,9
0000000192,0,9.725261366399222E-4,827744,16452,1045234,11
0000000193,0,0.0,488827,2,1045234,6
0000000194,0,0.0,827768,9,1045234,9
0000000195,0,9.025270758122744E-4,827763,11080,1045232,10
0000000196,0,0.0,827768,138,1045230,10
0000000197,0,0.0,575123,9,1045223,7
0000000198,0,9.725852531760987E-4,827749,16451,1045225,10
0000000199,0,0.0,2,1,1045225,2
0000000200,0,0.0,575123,9,1045225,12
0000000201,0,9.732360097323601E-4,827743,16440,1045214,16
0000000202,0,0.0,2,1,1045214,2
0000000203,0,0.0,575123,9,1045214,14
0000000204,0,9.730584443228121E-4,827744,16443,1045218,15
0000000205,0,0.0,515566,2,1045218,6
0000000206,0,0.0,575123,9,1045218,8
0000000207,0,9.734136399586299E-4,827750,16437,1045213,10
0000000208,0,0.0,8360,3,1045213,1
0000000209,0,0.0,575123,9,1045213,8
0000000210,0,9.730584443228121E-4,827745,16443,1045220,10
0000000211,0,0.0,827761,4,1045219,11
0000000212,0,0.0,575123,9,1045219,8
0000000213,0,9.735320961362945E-4,827737,16435,1045213,10
0000000214,0,0.0,827761,5,1045213,9
0000000215,0,0.0,575123,9,1045213,7
0000000216,0,9.723488301428137E-4,827744,16455,1045234,9
0000000217,0,0.0,827761,7,1045235,10
0000000218,0,0.0,575123,9,1045234,7
0000000219,0,9.731176255929935E-4,827741,16442,1045216,11
0000000220,0,0.0,2,1,1045216,2
0000000221,0,0.0,575123,9,1045216,8
0000000222,0,9.731176255929935E-4,827746,16442,1045217,11
0000000223,0,0.0,2,2,1045217,2
0000000224,0,0.0,575123,9,1045217,7
0000000225,0,9.72821791208123E-4,827733,16447,1045223,12
0000000226,0,0.0,827760,3,1045223,10
0000000227,0,0.0,575123,9,1045223,7
0000000228,0,9.737690950033473E-4,827748,16431,1045208,9
0000000229,0,0.0,363444,4,1045208,5
0000000230,0,0.0,575123,9,1045208,7
0000000231,0,9.726443768996961E-4,827737,16450,1045229,10
0000000232,0,0.0,827762,5,1045229,9
0000000233,0,0.0,575124,9,1045229,10
0000000234,0,9.72821791208123E-4,827744,16447,1045227,10
0000000235,0,0.0,350395,6,1045227,5
0000000236,0,0.0,827762,9,1045227,10
0000000237,0,6.383657835939994E-4,827761,3133,1045229,12
0000000238,0,0.0,827762,113,1045229,10
0000000239,0,0.0,722789,9,1045229,9
0000000240,0,9.720534629404617E-4,827747,16460,1045235,10
0000000241,0,0.0,2,1,1045235,1
0000000242,0,0.0,722789,9,1045235,8
0000000243,0,9.725852531760987E-4,827742,16451,1045227,10
0000000244,0,0.0,495758,2,1045227,6
0000000245,0,0.0,722789,9,1045227,9
0000000246,0,9.725261366399222E-4,827745,16452,1045227,10
0000000247,0,0.0,2,1,1045227,2
0000000248,0,0.0,722789,9,1045227,9
0000000249,0,9.731768140624049E-4,827743,16441,1045217,10
0000000250,0,0.0,2,2,1045217,2
0000000251,0,0.0,722789,9,1045217,9
0000000252,0,9.721715882853323E-4,827743,16458,1045235,10
0000000253,0,0.0,2,3,1045235,1
0000000254,0,0.0,722789,9,1045235,9
0000000255,0,9.734728644439036E-4,827750,16436,1045214,10
0000000256,0,0.0,2689,4,1045214,3
0000000257,0,0.0,722789,9,1045214,8
0000000258,0,9.735320961362945E-4,827745,16435,1045215,9
0000000259,0,0.0,374954,5,1045215,5
0000000260,0,0.0,722790,9,1045215,9
0000000261,0,9.734728644439036E-4,827749,16436,1045217,11
0000000262,0,0.0,827763,6,1045217,9
0000000263,0,0.0,827763,9,1045217,11
0000000264,0,9.841308894082913E-4,827758,8129,1045229,10
0000000265,0,0.0,827760,66,1045229,10
0000000266,0,0.0,827763,9,1045229,10
0000000267,0,9.726443768996961E-4,827740,16450,1045226,10
0000000268,0,0.0,2,1,1045226,2
0000000269,0,0.0,827763,9,1045226,9
0000000270,0,9.72467027289856E-4,827741,16453,1045229,9
0000000271,0,0.0,5570,1,1045229,2
0000000272,0,0.0,827763,9,1045229,9
0000000273,0,9.025270758122744E-4,827756,11080,1045225,10
0000000274,0,0.0,827762,112,1045225,10
0000000275,0,0.0,827762,9,1045225,10
0000000276,0,8.846761453396525E-4,827747,15825,1045224,10
0000000277,0,0.0,827761,627,1045228,9
0000000278,0,0.0,827762,9,1045228,10
0000000279,0,8.851795649974709E-4,827745,15816,1045216,12
0000000280,0,0.0,827759,625,1045218,10
0000000281,0,0.0,827762,9,1045218,9
0000000282,0,8.850676444556834E-4,827744,15818,1045219,9
0000000283,0,0.0,827762,627,1045223,9
0000000284,0,0.0,827762,9,1045223,11
0000000285,0,8.853474988933156E-4,827751,15813,1045215,9
0000000286,0,0.0,209076,155,340155,4
0000000287,0,0.0,209076,15,340155,4
0000000288,0,5.885815185403178E-4,209075,3398,340171,4
0000000289,0,0.0,209076,265,340156,3
0000000290,0,0.0,209073,52,340155,4
0000000291,0,0.0,213102,155,414182,3
0000000292,0,0.0,213105,15,414185,4
0000000293,0,5.885815185403178E-4,213102,3398,414201,3
0000000294,0,0.0,213105,265,414186,4
0000000295,0,0.0,213105,52,414185,3
0000000296,0,0.0,323670,155,1044983,5
0000000297,0,0.0,323670,15,1044992,6
0000000298,0,5.885815185403178E-4,323667,3398,1045002,5
0000000299,0,0.0,323670,266,1044988,5
0000000300,0,0.0,323670,53,1044987,4
0000000301,0,0.0,73802,156,225408,2
0000000302,0,0.0,73803,15,225411,2
0000000303,0,5.885815185403178E-4,73802,3398,225436,1
0000000304,0,0.0,73802,264,225419,2
0000000305,0,0.0,73803,52,225419,2
0000000306,0,0.0,209088,233,340168,3
0000000307,0,0.0,209088,234,340169,3
0000000308,0,0.0,209088,39,340168,4
0000000309,0,0.0,209086,13,340164,3
0000000310,0,0.0,195,9,340162,1
0000000311,0,0.0,213097,234,414180,3
0000000312,0,0.0,213097,233,414179,4
0000000313,0,0.0,213098,39,414179,5
0000000314,0,0.0,213099,13,414179,3
0000000315,0,0.0,373,2,414179,2
0000000316,0,0.0,323668,234,1044987,6
0000000317,0,0.0,323668,233,1044986,6
0000000318,0,0.0,323669,39,1044987,6
0000000319,0,0.0,323670,13,1044987,5
0000000320,0,0.0,5,2,1044987,2
0000000321,0,0.0,73803,234,225421,2
0000000322,0,0.0,73803,234,225421,2
0000000323,0,0.0,73803,39,225421,3
0000000324,0,0.0,73803,13,225420,2
0000000325,0,0.0,23,2,225420,1
0000000326,0,0.0,500045,1876,864842,8
0000000327,0,0.0,500046,20,864843,8
0000000328,0,6.828269033799932E-4,500045,2929,864847,7
0000000329,0,0.0,10477,9,864846,2
0000000330,0,0.0,209085,347,340164,3
0000000331,0,0.0,209087,9,340166,4
0000000332,0,8.852915138484887E-4,209061,15814,340214,3
0000000333,0,0.0,209086,621,340212,3
0000000334,0,0.0,209086,9,340212,4
0000000335,0,8.845643520566122E-4,209075,15827,340228,4
0000000336,0,0.0,209084,629,340234,3
0000000337,0,0.0,209086,9,340234,4
0000000338,0,8.842291416661403E-4,209067,15833,340235,4
0000000339,0,0.0,209083,624,340235,4
0000000340,0,0.0,209086,9,340235,3
0000000341,0,8.848438882568576E-4,209072,15822,340225,5
0000000342,0,0.0,209086,625,340224,4
0000000343,0,0.0,209086,9,340224,3
0000000344,0,8.852355358836548E-4,209071,15815,340219,4
0000000345,0,0.0,209085,627,340220,4
0000000346,0,0.0,209086,9,340220,4
0000000347,0,8.855154965211891E-4,209079,15810,340215,3
0000000348,0,0.0,209085,628,340217,3
0000000349,0,0.0,209086,9,340217,3
0000000350,0,8.856275303643725E-4,209070,15808,340214,4
0000000351,0,0.0,209086,627,340213,3
0000000352,0,0.0,209086,9,340213,3
0000000353,0,8.850676444556834E-4,209070,15818,340225,4
0000000354,0,0.0,209085,630,340226,4
0000000355,0,0.0,209086,9,340226,3
0000000356,0,8.857956342929453E-4,209069,15805,340213,4
0000000357,0,0.0,209086,632,340212,3
0000000358,0,0.0,209086,9,340212,4
0000000359,0,8.85459490228322E-4,209071,15811,340220,3
0000000360,0,0.0,209086,632,340220,4
0000000361,0,0.0,209086,9,340220,3
0000000362,0,8.860198721599899E-4,209067,15801,340211,4
0000000363,0,0.0,209086,638,340216,3
0000000364,0,0.0,209086,9,340216,4
0000000365,0,8.840616317251831E-4,209075,15836,340247,3
0000000366,0,0.0,209086,634,340246,3
0000000367,0,0.0,209086,9,340246,3
0000000368,0,8.943210612609927E-4,209083,6709,340224,4
0000000369,0,0.0,209086,136,340224,3
0000000370,0,0.0,209085,140,340225,3
0000000371,0,0.0,209084,139,340224,3
0000000372,0,0.0,209084,144,340225,3
0000000373,0,0.0,209086,110,340224,3
0000000374,0,0.0,209084,112,340224,3
0000000375,0,0.0,209086,150,340225,3
0000000376,0,0.0,209086,9,340225,4
0000000377,0,9.828009828009828E-4,209085,2035,340223,4
0000000378,0,0.0,209086,9,340223,3
0000000379,0,0.0,209085,919,340228,3
0000000380,0,0.0,602512,9,733652,8
0000000381,0,9.280742459396752E-4,602506,8620,733659,8
0000000382,0,0.0,582308,70,1045454,7
0000000383,0,6.956521739130435E-4,582303,2875,1045519,8
0000000384,0,0.0,582307,334,1045506,7
0000000385,0,0.0,8189,4,1045505,2
0000000386,0,0.0,49152,70,122880,1
0000000387,0,6.956521739130435E-4,49148,2875,122894,1
0000000388,0,0.0,49152,333,122880,2
0000000389,0,0.0,49152,4,122880,1
0000000390,0,0.0,304069,70,931317,4
0000000391,0,6.956521739130435E-4,304068,2875,931345,5
0000000392,0,0.0,304069,334,931330,5
0000000393,0,0.0,47785,4,931329,2
0000000394,0,0.0,602512,9,733657,8
0000000395,0,8.846761453396525E-4,602491,15825,733649,8
0000000396,0,0.0,602512,132,733649,7
0000000397,0,0.0,221684,122,1045554,4
0000000398,0,0.0,221684,30,1045555,4
0000000399,0,5.449591280653951E-4,221681,3670,1045571,3
0000000400,0,0.0,221684,265,1045555,4
0000000401,0,0.0,221684,52,1045554,4
0000000402,0,0.0,304581,124,378311,5
0000000403,0,0.0,304581,1006,378325,4
0000000404,0,0.0,304581,1507,378326,4
0000000405,0,0.0,304580,434,378327,4
0000000406,0,0.0,77882,70,172133,2
0000000407,0,6.956521739130435E-4,77878,2875,172147,2
0000000408,0,0.0,77882,338,172138,2
0000000409,0,0.0,52565,4,172133,2
0000000410,0,0.0,582372,187,1045573,10
0000000411,0,0.0,5,1,1045572,2
0000000412,0,0.0,582373,16,1045572,8
0000000413,0,0.0,49149,187,122885,3
0000000414,0,0.0,49152,1,122884,1
0000000415,0,0.0,49151,16,122884,1
0000000416,0,0.0,304070,187,931330,5
0000000417,0,0.0,5,1,931329,2
0000000418,0,0.0,304070,16,931330,5
0000000419,0,0.0,602524,9,733665,8
0000000420,0,5.221932114882506E-4,602500,3830,733643,8
0000000421,0,0.0,221682,251,1045575,4
0000000422,0,0.0,221682,250,1045574,3
0000000423,0,0.0,304580,150,378329,4
0000000424,0,0.0,304580,52,378328,4
0000000425,0,0.0,602502,9,733644,7
0000000426,0,0.0,221680,48,1045578,4
0000000427,0,7.323324789454412E-4,602500,5462,733642,8
0000000428,0,0.0,221684,1028,1045582,4
0000000429,0,0.0,221684,1033,1045587,4
0000000430,0,0.0,221684,1028,1045582,4
0000000431,0,0.0,221684,1028,1045582,4
0000000432,0,0.0,221684,1030,1045584,4
0000000433,0,0.0,221684,1026,1045580,4
0000000434,0,0.0,221680,1029,1045583,5
0000000435,0,0.0,221684,1027,1045581,4
0000000436,0,0.0,221684,1028,1045582,4
0000000437,0,0.0,221684,1030,1045584,4
0000000438,0,0.0,221684,1030,1045584,4
0000000439,0,0.0,221684,1031,1045585,4
0000000440,0,0.0,221684,1028,1045582,4
0000000441,0,0.0,221684,1033,1045587,4
0000000442,0,0.0,221684,1031,1045585,4
0000000443,0,0.0,221684,1027,1045581,4
0000000444,0,0.0,221684,1027,1045581,4
0000000445,0,0.0,221684,1026,1045580,4
0000000446,0,0.0,221684,1027,1045581,3
0000000447,0,0.0,221684,1026,1045580,4
0000000448,0,0.0,221684,1030,1045584,5
0000000449,0,0.0,221684,1029,1045583,3
0000000450,0,0.0,221684,1030,1045584,4
0000000451,0,0.0,221684,1026,1045580,5
0000000452,0,0.0,221684,1027,1045581,4
0000000453,0,0.0,221684,1026,1045580,4
0000000454,0,0.0,221684,1030,1045584,4
0000000455,0,0.0,221684,1027,1045581,4
0000000456,0,0.0,221684,1027,1045581,4
0000000457,0,0.0,221684,1029,1045583,4
0000000458,0,0.0,221684,1028,1045582,5
0000000459,0,0.0,221684,1027,1045581,4
0000000460,0,0.0,221684,1026,1045580,5
0000000461,0,0.0,221684,1029,1045583,4
0000000462,0,0.0,221684,1026,1045580,5
0000000463,0,0.0,221684,1026,1045580,4
0000000464,0,0.0,221684,1027,1045581,5
0000000465,0,0.0,221684,1032,1045586,3
0000000466,0,0.0,221684,1028,1045582,4
0000000467,0,0.0,221684,1028,1045582,4
0000000468,0,0.0,221684,1029,1045583,3
0000000469,0,0.0,221684,1025,1045579,4
0000000470,0,0.0,221684,1027,1045581,3
0000000471,0,0.0,221684,1031,1045585,4
0000000472,0,0.0,221684,1026,1045580,3
0000000473,0,0.0,221684,1031,1045585,4
0000000474,0,0.0,221684,1027,1045581,4
0000000475,0,0.0,221684,1029,1045583,4
0000000476,0,0.0,221684,1027,1045581,4
0000000477,0,0.0,221684,1029,1045583,4
0000000478,0,0.0,221684,1029,1045583,4
0000000479,0,0.0,221684,1027,1045581,3
0000000480,0,0.0,221684,1028,1045582,4
0000000481,0,0.0,221684,1028,1045582,4
0000000482,0,0.0,221684,850,1045582,4
0000000483,0,0.0,251939,9,378328,3
0000000484,0,0.0,304580,13,378328,4
0000000485,0,0.0,304578,1503,378324,4
0000000486,0,0.0,304579,732,378326,5
0000000487,0,0.0,131391,122,155967,3
0000000488,0,0.0,131391,30,340334,3
0000000489,0,5.449591280653951E-4,131390,3670,340350,3
0000000490,0,0.0,131391,264,340333,3
0000000491,0,0.0,131389,52,340333,2
0000000492,0,0.0,552950,15,1045583,8
0000000493,0,0.0,49152,15,118795,2
0000000494,0,0.0,602545,9,733685,9
0000000495,0,0.0,602545,1989,733685,8
0000000496,0,0.0,40989,70,340105,2
0000000497,0,6.956521739130435E-4,40988,2875,340119,1
0000000498,0,0.0,40989,335,340107,2
0000000499,0,0.0,40986,4,340105,1
0000000500,0,0.0,602558,165,733698,8
0000000501,0,0.0,29520,9,1045583,2
0000000502,0,0.0,49152,9,118788,1
0000000503,0,0.0,49151,551,118788,1
0000000504,0,0.0,602558,9,733698,8
0000000505,0,9.725261366399222E-4,602545,16452,733708,8
0000000506,0,0.0,2,1,733708,1
