Starting Experiment with Threshold 0.001
Stopping till first time coarse-grained measure falls below threshold
Note also recording number of comparisons (ie offset where match is found)
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000139,0,0.0,69638,1504,98327,1
0000000140,0,0.0,69638,1510,98333,2
0000000141,0,0.0,69639,1647,98331,2
0000000142,0,0.0,69638,1502,98324,1
0000000143,0,0.0,69639,1505,98327,2
0000000144,0,6.323110970597534E-4,69637,3163,98329,2
0000000145,0,0.0,69639,1505,98328,1
0000000146,0,0.0,69636,1504,98327,2
0000000147,0,0.0,69639,1504,98327,1
0000000148,0,0.0,69639,1646,98331,1
0000000149,0,0.0,69639,1506,98329,2
0000000150,0,0.0,69637,1505,98328,2
0000000151,0,7.309941520467836E-4,69638,2736,98328,1
0000000152,0,0.0,69639,1409,98332,2
0000000153,0,0.0,69638,1509,98332,2
0000000154,0,0.0,69639,1512,98335,1
0000000155,0,0.0,69639,1504,98327,2
0000000156,0,0.0,69638,1645,98330,1
0000000157,0,0.0,69637,1507,98330,2
0000000158,0,7.639419404125286E-4,69638,2618,98332,2
0000000159,0,0.0,69638,1513,98335,2
0000000160,0,0.0,69637,1505,98327,2
0000000161,0,8.126777732629012E-4,69638,2461,98327,2
0000000162,0,0.0,69639,894,98326,2
0000000163,0,0.0,69639,1404,98325,2
0000000164,0,0.0,69636,1506,98327,2
0000000165,0,7.645259938837921E-4,69638,2616,98330,2
0000000166,0,0.0,69639,1505,98327,1
0000000167,0,7.689350249903883E-4,69637,2601,98335,2
0000000168,0,0.0,69638,1505,98332,1
0000000169,0,7.710100231303007E-4,69637,2594,98328,2
0000000170,0,0.0,69639,1506,98329,1
0000000171,0,7.659900421294523E-4,69637,2611,98325,2
0000000172,0,0.0,69639,1515,98335,2
0000000173,0,7.719027402547279E-4,69637,2591,98325,1
0000000174,0,0.0,69639,1502,98323,2
0000000175,0,7.719027402547279E-4,69635,2591,98325,1
0000000176,0,0.0,69639,1505,98326,2
0000000177,0,7.639419404125286E-4,69631,2618,98332,2
0000000178,0,0.0,69638,1506,98333,1
0000000179,0,7.727975270479134E-4,69636,2588,98323,2
0000000180,0,0.0,69634,1508,98329,2
0000000181,0,7.716049382716049E-4,69638,2592,98327,4
0000000182,0,0.0,69638,1503,98326,1
0000000183,0,7.662835249042146E-4,69635,2610,98324,2
0000000184,0,0.0,69635,1506,98324,1
0000000185,0,7.710100231303007E-4,69636,2594,98328,2
0000000186,0,0.0,69639,1504,98328,2
0000000187,0,7.692307692307692E-4,69632,2600,98334,1
0000000188,0,0.0,24577,1508,53273,1
0000000189,0,7.155635062611807E-4,24578,2795,53269,1
0000000190,0,0.0,24576,1504,53265,1
0000000191,0,0.0,24579,1504,53265,1
0000000192,0,8.103727714748784E-4,24576,2468,53273,1
0000000193,0,0.0,5,1,53273,1
0000000194,0,0.0,24577,1302,53276,1
0000000195,0,0.0,24579,1411,53276,1
0000000196,0,0.0,24577,1508,53272,1
0000000197,0,7.656967840735069E-4,24573,2612,53265,1
0000000198,0,0.0,24578,1509,53271,1
0000000199,0,7.692307692307692E-4,24576,2600,53273,1
0000000200,0,0.0,24577,1509,53273,1
0000000201,0,7.707129094412332E-4,24577,2595,53268,1
0000000202,0,0.0,24579,1503,53264,1
0000000203,0,7.648183556405354E-4,24578,2615,53268,1
0000000204,0,0.0,24579,1504,53269,1
0000000205,0,7.710100231303007E-4,24578,2594,53267,1
0000000206,0,0.0,24579,1508,53269,1
0000000207,0,7.716049382716049E-4,24578,2592,53265,1
0000000208,0,0.0,24579,1508,53268,1
0000000209,0,7.648183556405354E-4,24577,2615,53268,1
0000000210,0,0.0,24579,1507,53270,1
0000000211,0,7.707129094412332E-4,24575,2595,53268,1
0000000212,0,0.0,24576,1505,53267,1
0000000213,0,7.710100231303007E-4,24578,2594,53267,1
0000000214,0,0.0,24579,1503,53266,4
0000000215,0,7.654037504783774E-4,24577,2613,53266,1
0000000216,0,0.0,24578,1504,53264,3
0000000217,0,7.710100231303007E-4,24576,2594,53267,1
0000000218,0,0.0,24579,1506,53268,1
0000000219,0,7.722007722007722E-4,24577,2590,53263,1
0000000220,0,0.0,24579,1503,53261,2
0000000221,0,7.662835249042146E-4,24577,2610,53263,1
0000000222,0,0.0,24572,1510,53269,1
0000000223,0,7.701193685021178E-4,24578,2597,53270,2
0000000224,0,0.0,24578,1508,53270,1
0000000225,0,7.698229407236335E-4,24577,2598,53271,1
0000000226,0,0.0,24579,1506,53268,1
0000000227,0,7.630675314765357E-4,24577,2621,53274,1
0000000228,0,0.0,24579,1512,53274,1
0000000229,0,7.722007722007722E-4,24576,2590,53264,1
0000000230,0,0.0,24579,1506,53267,1
0000000231,0,7.713073659853452E-4,24578,2593,53267,2
0000000232,0,0.0,24579,1509,53269,1
0000000233,0,7.665772326561902E-4,24578,2609,53262,1
0000000234,0,0.0,24579,1509,53270,1
0000000235,0,7.722007722007722E-4,24574,2590,53263,1
0000000236,0,0.0,24579,1503,53263,2
0000000237,0,7.674597083653108E-4,24576,2606,53279,1
0000000238,0,0.0,24579,1508,53276,1
0000000239,0,7.633587786259542E-4,24575,2620,53273,1
0000000240,0,0.0,24578,1508,53273,1
0000000241,0,7.710100231303007E-4,24578,2594,53267,1
0000000242,0,0.0,24579,1503,53263,1
0000000243,0,7.716049382716049E-4,24573,2592,53265,1
0000000244,0,0.0,24579,1505,53268,1
0000000245,0,7.636502481863307E-4,24576,2619,53272,2
0000000246,0,0.0,24579,1508,53269,1
0000000247,0,7.704160246533128E-4,24575,2596,53269,1
0000000248,0,0.0,24578,1508,53277,1
0000000249,0,7.710100231303007E-4,24578,2594,53267,1
0000000250,0,0.0,24577,1507,53270,1
0000000251,0,7.654037504783774E-4,24577,2613,53266,1
0000000252,0,0.0,24579,1510,53272,1
0000000253,0,7.704160246533128E-4,24571,2596,53269,1
0000000254,0,0.0,24579,1506,53269,1
0000000255,0,7.719027402547279E-4,24577,2591,53264,1
0000000256,0,0.0,24579,1505,53264,2
0000000257,0,0.0,24579,1733,53266,1
0000000258,0,0.0,24579,1408,53267,1
0000000259,0,0.0,24577,1509,53268,1
0000000260,0,7.716049382716049E-4,24574,2592,53265,1
0000000261,0,0.0,24579,1505,53267,1
0000000262,0,7.656967840735069E-4,24575,2612,53265,1
0000000263,0,0.0,24578,1510,53270,1
