Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000122,0,0.0,172081,1028,614584,3
0000000123,0,0.0,172080,1027,614583,3
0000000124,0,0.0,172081,1027,614583,4
0000000125,0,0.0,172080,1026,614582,3
0000000126,0,0.0,172080,1030,614586,3
0000000127,0,0.0,172081,1029,614585,3
0000000128,0,0.0,172081,1027,614583,4
0000000129,0,0.0,172081,1026,614582,3
0000000130,0,0.0,172080,1026,614582,3
0000000131,0,0.0,172080,1026,614582,3
0000000132,0,0.0,172081,1028,614584,3
0000000133,0,0.0,172080,1025,614581,3
0000000134,0,0.0,172079,1030,614586,4
0000000135,0,0.0,172079,1029,614585,3
0000000136,0,0.0,172081,1026,614582,3
0000000137,0,0.0,172080,1024,614580,3
0000000138,0,0.0,172081,1025,614581,3
0000000139,0,0.0,172080,1030,614586,3
0000000140,0,0.0,172079,1025,614581,2
0000000141,0,0.0,172081,1028,614584,3
0000000142,0,0.0,172080,1028,614584,9
0000000143,0,0.0,172081,1029,614585,3
0000000144,0,0.0,172081,1029,614585,3
0000000145,0,0.0,172081,1028,614584,4
0000000146,0,0.0,172080,1028,614584,3
0000000147,0,0.0,172081,1029,614585,4
0000000148,0,0.0,172080,1027,614619,3
0000000149,0,0.0,172081,1024,614616,4
0000000150,0,0.0,172081,1030,614622,3
0000000151,0,0.0,172079,1028,614620,5
0000000152,0,0.0,172079,1031,614635,4
0000000153,0,0.0,172080,1029,614633,4
0000000154,0,0.0,172081,1029,614633,3
0000000155,0,0.0,172080,1026,614630,4
0000000156,0,0.0,172081,1030,614586,3
0000000157,0,0.0,172081,1029,614585,4
0000000158,0,0.0,172081,1029,614585,3
0000000159,0,0.0,172080,1027,614583,4
0000000160,0,0.0,172078,1024,614580,6
0000000161,0,0.0,172077,1027,614583,3
0000000162,0,0.0,172081,1027,614583,3
0000000163,0,0.0,172081,1028,614584,3
0000000164,0,0.0,172081,1027,614583,4
0000000165,0,0.0,172081,1026,614582,3
0000000166,0,0.0,172075,1026,614582,3
0000000167,0,0.0,172078,1031,614587,3
0000000168,0,0.0,172081,1024,614580,3
0000000169,0,0.0,172081,1025,614581,3
0000000170,0,0.0,172081,1027,614583,3
0000000171,0,0.0,172080,1028,614584,3
0000000172,0,0.0,172080,1027,614583,3
0000000173,0,0.0,172081,1025,614581,4
0000000174,0,0.0,172081,1028,614584,3
0000000175,0,0.0,172081,1027,614583,3
0000000176,0,0.0,172081,1027,614583,3
0000000177,0,0.0,172080,1027,614583,3
0000000178,0,0.0,172081,1028,614584,3
0000000179,0,0.0,172081,1028,614584,4
0000000180,0,0.0,172080,1027,614583,4
0000000181,0,0.0,172077,1029,614585,3
0000000182,0,0.0,4096,1028,69665,1
0000000183,0,0.0,4096,887,69665,1
0000000184,0,0.0,172081,1028,614586,3
0000000185,0,0.0,172081,1031,614589,3
0000000186,0,0.0,172079,1028,614585,3
0000000187,0,0.0,172078,1025,614582,3
0000000188,0,0.0,172079,1026,614583,3
0000000189,0,0.0,172076,1027,614584,3
0000000190,0,0.0,172081,1026,614583,3
0000000191,0,0.0,172080,1028,614585,4
0000000192,0,0.0,172081,1030,614587,4
0000000193,0,0.0,172081,1028,614585,4
0000000194,0,0.0,172081,1028,614621,3
0000000195,0,0.0,172080,1030,614623,3
0000000196,0,0.0,172080,1024,614617,3
0000000197,0,0.0,172081,1029,614622,3
0000000198,0,0.0,172081,1029,614635,3
0000000199,0,0.0,172080,1032,614638,3
0000000200,0,0.0,172080,1028,614634,3
0000000201,0,0.0,172081,1026,614583,4
0000000202,0,0.0,172080,1025,614582,3
0000000203,0,0.0,172081,1028,614585,3
0000000204,0,0.0,172077,1026,614583,3
0000000205,0,0.0,172080,1024,614581,3
0000000206,0,0.0,172080,1026,614583,4
0000000207,0,0.0,172081,1032,614589,4
0000000208,0,0.0,172079,1029,614586,3
0000000209,0,0.0,172081,1029,614586,4
0000000210,0,0.0,172080,1026,614583,3
0000000211,0,0.0,172080,1029,614586,4
0000000212,0,0.0,172076,1028,614585,4
0000000213,0,0.0,172081,1028,614585,3
0000000214,0,0.0,172077,1027,614584,4
0000000215,0,0.0,172078,1029,614586,3
0000000216,0,0.0,172081,1027,614584,3
0000000217,0,0.0,172081,1030,614587,3
0000000218,0,0.0,172081,1028,614585,3
0000000219,0,0.0,172079,1026,614583,3
0000000220,0,0.0,172079,1025,614582,2
0000000221,0,0.0,172076,1031,614588,3
0000000222,0,0.0,172081,1026,614583,3
0000000223,0,0.0,172079,1026,614583,3
0000000224,0,0.0,172081,1027,614584,3
0000000225,0,0.0,172081,1030,614587,3
0000000226,0,0.0,172079,1027,614584,3
